id,name,category,price,stock
893,food-893,food,23.41,251
894,electronics-894,electronics,24.78,258
895,clothing-895,clothing,26.15,265
896,books-896,books,27.52,272
897,home-897,home,28.89,279
898,toys-898,toys,30.26,286
899,food-899,food,31.63,293
900,electronics-900,electronics,33.00,300
901,clothing-901,clothing,34.37,307
902,books-902,books,35.74,314
903,home-903,home,37.11,321
904,toys-904,toys,38.48,328
905,food-905,food,39.85,335
906,electronics-906,electronics,41.22,342
907,clothing-907,clothing,42.59,349
908,books-908,books,43.96,356
909,home-909,home,45.33,363
910,toys-910,toys,46.70,370
911,food-911,food,48.07,377
912,electronics-912,electronics,49.44,384
913,clothing-913,clothing,50.81,391
914,books-914,books,52.18,398
915,home-915,home,53.55,405
916,toys-916,toys,54.92,412
917,food-917,food,56.29,419
918,electronics-918,electronics,57.66,426
919,clothing-919,clothing,59.03,433
920,books-920,books,60.40,440
921,home-921,home,61.77,447
922,toys-922,toys,63.14,454
923,food-923,food,64.51,461
924,electronics-924,electronics,65.88,468
925,clothing-925,clothing,67.25,475
926,books-926,books,68.62,482
927,home-927,home,69.99,489
928,toys-928,toys,71.36,496
929,food-929,food,72.73,3
930,electronics-930,electronics,74.10,10
931,clothing-931,clothing,75.47,17
932,books-932,books,76.84,24
933,home-933,home,78.21,31
934,toys-934,toys,79.58,38
935,food-935,food,80.95,45
936,electronics-936,electronics,82.32,52
937,clothing-937,clothing,83.69,59
938,books-938,books,85.06,66
939,home-939,home,86.43,73
940,toys-940,toys,87.80,80
941,food-941,food,89.17,87
942,electronics-942,electronics,90.54,94
943,clothing-943,clothing,91.91,101
944,books-944,books,93.28,108
945,home-945,home,94.65,115
946,toys-946,toys,96.02,122
947,food-947,food,97.39,129
948,electronics-948,electronics,98.76,136
949,clothing-949,clothing,0.13,143
950,books-950,books,1.50,150
951,home-951,home,2.87,157
952,toys-952,toys,4.24,164
953,food-953,food,5.61,171
954,electronics-954,electronics,6.98,178
955,clothing-955,clothing,8.35,185
956,books-956,books,9.72,192
957,home-957,home,11.09,199
958,toys-958,toys,12.46,206
959,food-959,food,13.83,213
960,electronics-960,electronics,15.20,220
961,clothing-961,clothing,16.57,227
962,books-962,books,17.94,234
963,home-963,home,19.31,241
964,toys-964,toys,20.68,248
965,food-965,food,22.05,255
966,electronics-966,electronics,23.42,262
967,clothing-967,clothing,24.79,269
968,books-968,books,26.16,276
969,home-969,home,27.53,283
970,toys-970,toys,28.90,290
971,food-971,food,30.27,297
972,electronics-972,electronics,31.64,304
973,clothing-973,clothing,33.01,311
974,books-974,books,34.38,318
975,home-975,home,35.75,325
976,toys-976,toys,37.12,332
977,food-977,food,38.49,339
978,electronics-978,electronics,39.86,346
979,clothing-979,clothing,41.23,353
980,books-980,books,42.60,360
981,home-981,home,43.97,367
982,toys-982,toys,45.34,374
983,food-983,food,46.71,381
984,electronics-984,electronics,48.08,388
985,clothing-985,clothing,49.45,395
986,books-986,books,50.82,402
987,home-987,home,52.19,409
988,toys-988,toys,53.56,416
989,food-989,food,54.93,423
990,electronics-990,electronics,56.30,430
991,clothing-991,clothing,57.67,437
992,books-992,books,59.04,444
993,home-993,home,60.41,451
994,toys-994,toys,61.78,458
995,food-995,food,63.15,465
996,electronics-996,electronics,64.52,472
997,clothing-997,clothing,65.89,479
998,books-998,books,67.26,486
999,home-999,home,68.63,493
1000,toys-1000,toys,70.00,0
1001,food-1001,food,71.37,7
1002,electronics-1002,electronics,72.74,14
1003,clothing-1003,clothing,74.11,21
1004,books-1004,books,75.48,28
1005,home-1005,home,76.85,35
1006,toys-1006,toys,78.22,42
1007,food-1007,food,79.59,49
1008,electronics-1008,electronics,80.96,56
1009,clothing-1009,clothing,82.33,63
1010,books-1010,books,83.70,70
1011,home-1011,home,85.07,77
1012,toys-1012,toys,86.44,84
1013,food-1013,food,87.81,91
1014,electronics-1014,electronics,89.18,98
1015,clothing-1015,clothing,90.55,105
1016,books-1016,books,91.92,112
1017,home-1017,home,93.29,119
1018,toys-1018,toys,94.66,126
1019,food-1019,food,96.03,133
1020,electronics-1020,electronics,97.40,140
1021,clothing-1021,clothing,98.77,147
1022,books-1022,books,0.14,154
1023,home-1023,home,1.51,161
1024,toys-1024,toys,2.88,168
1025,food-1025,food,4.25,175
1026,electronics-1026,electronics,5.62,182
1027,clothing-1027,clothing,6.99,189
1028,books-1028,books,8.36,196
1029,home-1029,home,9.73,203
1030,toys-1030,toys,11.10,210
1031,food-1031,food,12.47,217
1032,electronics-1032,electronics,13.84,224
1033,clothing-1033,clothing,15.21,231
1034,books-1034,books,16.58,238
1035,home-1035,home,17.95,245
1036,toys-1036,toys,19.32,252
1037,food-1037,food,20.69,259
1038,electronics-1038,electronics,22.06,266
1039,clothing-1039,clothing,23.43,273
1040,books-1040,books,24.80,280
1041,home-1041,home,26.17,287
1042,toys-1042,toys,27.54,294
1043,food-1043,food,28.91,301
1044,electronics-1044,electronics,30.28,308
1045,clothing-1045,clothing,31.65,315
1046,books-1046,books,33.02,322
1047,home-1047,home,34.39,329
1048,toys-1048,toys,35.76,336
1049,food-1049,food,37.13,343
1050,electronics-1050,electronics,38.50,350
1051,clothing-1051,clothing,39.87,357
1052,books-1052,books,41.24,364
1053,home-1053,home,42.61,371
1054,toys-1054,toys,43.98,378
1055,food-1055,food,45.35,385
1056,electronics-1056,electronics,46.72,392
1057,clothing-1057,clothing,48.09,399
1058,books-1058,books,49.46,406
1059,home-1059,home,50.83,413
1060,toys-1060,toys,52.20,420
1061,food-1061,food,53.57,427
1062,electronics-1062,electronics,54.94,434
1063,clothing-1063,clothing,56.31,441
1064,books-1064,books,57.68,448
1065,home-1065,home,59.05,455
1066,toys-1066,toys,60.42,462
1067,food-1067,food,61.79,469
1068,electronics-1068,electronics,63.16,476
1069,clothing-1069,clothing,64.53,483
1070,books-1070,books,65.90,490
1071,home-1071,home,67.27,497
1072,toys-1072,toys,68.64,4
1073,food-1073,food,70.01,11
1074,electronics-1074,electronics,71.38,18
1075,clothing-1075,clothing,72.75,25
1076,books-1076,books,74.12,32
1077,home-1077,home,75.49,39
1078,toys-1078,toys,76.86,46
1079,food-1079,food,78.23,53
1080,electronics-1080,electronics,79.60,60
1081,clothing-1081,clothing,80.97,67
1082,books-1082,books,82.34,74
1083,home-1083,home,83.71,81
1084,toys-1084,toys,85.08,88
1085,food-1085,food,86.45,95
1086,electronics-1086,electronics,87.82,102
1087,clothing-1087,clothing,89.19,109
1088,books-1088,books,90.56,116
1089,home-1089,home,91.93,123
1090,toys-1090,toys,93.30,130
1091,food-1091,food,94.67,137
1092,electronics-1092,electronics,96.04,144
1093,clothing-1093,clothing,97.41,151
1094,books-1094,books,98.78,158
1095,home-1095,home,0.15,165
1096,toys-1096,toys,1.52,172
1097,food-1097,food,2.89,179
1098,electronics-1098,electronics,4.26,186
1099,clothing-1099,clothing,5.63,193
1100,books-1100,books,7.00,200
1101,home-1101,home,8.37,207
1102,toys-1102,toys,9.74,214
1103,food-1103,food,11.11,221
1104,electronics-1104,electronics,12.48,228
1105,clothing-1105,clothing,13.85,235
1106,books-1106,books,15.22,242
1107,home-1107,home,16.59,249
1108,toys-1108,toys,17.96,256
1109,food-1109,food,19.33,263
1110,electronics-1110,electronics,20.70,270
1111,clothing-1111,clothing,22.07,277
1112,books-1112,books,23.44,284
1113,home-1113,home,24.81,291
1114,toys-1114,toys,26.18,298
1115,food-1115,food,27.55,305
1116,electronics-1116,electronics,28.92,312
1117,clothing-1117,clothing,30.29,319
1118,books-1118,books,31.66,326
1119,home-1119,home,33.03,333
1120,toys-1120,toys,34.40,340
1121,food-1121,food,35.77,347
1122,electronics-1122,electronics,37.14,354
1123,clothing-1123,clothing,38.51,361
1124,books-1124,books,39.88,368
1125,home-1125,home,41.25,375
1126,toys-1126,toys,42.62,382
1127,food-1127,food,43.99,389
1128,electronics-1128,electronics,45.36,396
1129,clothing-1129,clothing,46.73,403
1130,books-1130,books,48.10,410
1131,home-1131,home,49.47,417
1132,toys-1132,toys,50.84,424
1133,food-1133,food,52.21,431
1134,electronics-1134,electronics,53.58,438
1135,clothing-1135,clothing,54.95,445
1136,books-1136,books,56.32,452
1137,home-1137,home,57.69,459
1138,toys-1138,toys,59.06,466
1139,food-1139,food,60.43,473
1140,electronics-1140,electronics,61.80,480
1141,clothing-1141,clothing,63.17,487
1142,books-1142,books,64.54,494
1143,home-1143,home,65.91,1
1144,toys-1144,toys,67.28,8
1145,food-1145,food,68.65,15
1146,electronics-1146,electronics,70.02,22
1147,clothing-1147,clothing,71.39,29
1148,books-1148,books,72.76,36
1149,home-1149,home,74.13,43
1150,toys-1150,toys,75.50,50
1151,food-1151,food,76.87,57
1152,electronics-1152,electronics,78.24,64
1153,clothing-1153,clothing,79.61,71
1154,books-1154,books,80.98,78
1155,home-1155,home,82.35,85
1156,toys-1156,toys,83.72,92
1157,food-1157,food,85.09,99
1158,electronics-1158,electronics,86.46,106
1159,clothing-1159,clothing,87.83,113
1160,books-1160,books,89.20,120
1161,home-1161,home,90.57,127
1162,toys-1162,toys,91.94,134
1163,food-1163,food,93.31,141
1164,electronics-1164,electronics,94.68,148
1165,clothing-1165,clothing,96.05,155
1166,books-1166,books,97.42,162
1167,home-1167,home,98.79,169
1168,toys-1168,toys,0.16,176
1169,food-1169,food,1.53,183
1170,electronics-1170,electronics,2.90,190
1171,clothing-1171,clothing,4.27,197
1172,books-1172,books,5.64,204
1173,home-1173,home,7.01,211
1174,toys-1174,toys,8.38,218
1175,food-1175,food,9.75,225
1176,electronics-1176,electronics,11.12,232
1177,clothing-1177,clothing,12.49,239
1178,books-1178,books,13.86,246
1179,home-1179,home,15.23,253
1180,toys-1180,toys,16.60,260
1181,food-1181,food,17.97,267
1182,electronics-1182,electronics,19.34,274
1183,clothing-1183,clothing,20.71,281
1184,books-1184,books,22.08,288
1185,home-1185,home,23.45,295
1186,toys-1186,toys,24.82,302
1187,food-1187,food,26.19,309
1188,electronics-1188,electronics,27.56,316
1189,clothing-1189,clothing,28.93,323
1190,books-1190,books,30.30,330
1191,home-1191,home,31.67,337
1192,toys-1192,toys,33.04,344
1193,food-1193,food,34.41,351
1194,electronics-1194,electronics,35.78,358
1195,clothing-1195,clothing,37.15,365
1196,books-1196,books,38.52,372
1197,home-1197,home,39.89,379
1198,toys-1198,toys,41.26,386
1199,food-1199,food,42.63,393
1200,electronics-1200,electronics,44.00,400
1201,clothing-1201,clothing,45.37,407
1202,books-1202,books,46.74,414
1203,home-1203,home,48.11,421
1204,toys-1204,toys,49.48,428
1205,food-1205,food,50.85,435
1206,electronics-1206,electronics,52.22,442
1207,clothing-1207,clothing,53.59,449
1208,books-1208,books,54.96,456
1209,home-1209,home,56.33,463
1210,toys-1210,toys,57.70,470
1211,food-1211,food,59.07,477
1212,electronics-1212,electronics,60.44,484
1213,clothing-1213,clothing,61.81,491
1214,books-1214,books,63.18,498
1215,home-1215,home,64.55,5
1216,toys-1216,toys,65.92,12
1217,food-1217,food,67.29,19
1218,electronics-1218,electronics,68.66,26
1219,clothing-1219,clothing,70.03,33
1220,books-1220,books,71.40,40
1221,home-1221,home,72.77,47
1222,toys-1222,toys,74.14,54
1223,food-1223,food,75.51,61
1224,electronics-1224,electronics,76.88,68
1225,clothing-1225,clothing,78.25,75
1226,books-1226,books,79.62,82
1227,home-1227,home,80.99,89
1228,toys-1228,toys,82.36,96
1229,food-1229,food,83.73,103
1230,electronics-1230,electronics,85.10,110
1231,clothing-1231,clothing,86.47,117
1232,books-1232,books,87.84,124
1233,home-1233,home,89.21,131
1234,toys-1234,toys,90.58,138
1235,food-1235,food,91.95,145
1236,electronics-1236,electronics,93.32,152
1237,clothing-1237,clothing,94.69,159
1238,books-1238,books,96.06,166
1239,home-1239,home,97.43,173
1240,toys-1240,toys,98.80,180
1241,food-1241,food,0.17,187
1242,electronics-1242,electronics,1.54,194
1243,clothing-1243,clothing,2.91,201
1244,books-1244,books,4.28,208
1245,home-1245,home,5.65,215
1246,toys-1246,toys,7.02,222
1247,food-1247,food,8.39,229
1248,electronics-1248,electronics,9.76,236
1249,clothing-1249,clothing,11.13,243
1250,books-1250,books,12.50,250
1251,home-1251,home,13.87,257
1252,toys-1252,toys,15.24,264
1253,food-1253,food,16.61,271
1254,electronics-1254,electronics,17.98,278
1255,clothing-1255,clothing,19.35,285
1256,books-1256,books,20.72,292
1257,home-1257,home,22.09,299
1258,toys-1258,toys,23.46,306
1259,food-1259,food,24.83,313
1260,electronics-1260,electronics,26.20,320
1261,clothing-1261,clothing,27.57,327
1262,books-1262,books,28.94,334
1263,home-1263,home,30.31,341
1264,toys-1264,toys,31.68,348
1265,food-1265,food,33.05,355
1266,electronics-1266,electronics,34.42,362
1267,clothing-1267,clothing,35.79,369
1268,books-1268,books,37.16,376
1269,home-1269,home,38.53,383
1270,toys-1270,toys,39.90,390
1271,food-1271,food,41.27,397
1272,electronics-1272,electronics,42.64,404
1273,clothing-1273,clothing,44.01,411
1274,books-1274,books,45.38,418
1275,home-1275,home,46.75,425
1276,toys-1276,toys,48.12,432
1277,food-1277,food,49.49,439
1278,electronics-1278,electronics,50.86,446
1279,clothing-1279,clothing,52.23,453
1280,books-1280,books,53.60,460
1281,home-1281,home,54.97,467
1282,toys-1282,toys,56.34,474
1283,food-1283,food,57.71,481
1284,electronics-1284,electronics,59.08,488
1285,clothing-1285,clothing,60.45,495
1286,books-1286,books,61.82,2
1287,home-1287,home,63.19,9
1288,toys-1288,toys,64.56,16
1289,food-1289,food,65.93,23
1290,electronics-1290,electronics,67.30,30
1291,clothing-1291,clothing,68.67,37
1292,books-1292,books,70.04,44
1293,home-1293,home,71.41,51
1294,toys-1294,toys,72.78,58
1295,food-1295,food,74.15,65
1296,electronics-1296,electronics,75.52,72
1297,clothing-1297,clothing,76.89,79
1298,books-1298,books,78.26,86
1299,home-1299,home,79.63,93
1300,toys-1300,toys,81.00,100
1301,food-1301,food,82.37,107
1302,electronics-1302,electronics,83.74,114
1303,clothing-1303,clothing,85.11,121
1304,books-1304,books,86.48,128
1305,home-1305,home,87.85,135
1306,toys-1306,toys,89.22,142
1307,food-1307,food,90.59,149
1308,electronics-1308,electronics,91.96,156
1309,clothing-1309,clothing,93.33,163
1310,books-1310,books,94.70,170
1311,home-1311,home,96.07,177
1312,toys-1312,toys,97.44,184
1313,food-1313,food,98.81,191
1314,electronics-1314,electronics,0.18,198
1315,clothing-1315,clothing,1.55,205
1316,books-1316,books,2.92,212
1317,home-1317,home,4.29,219
1318,toys-1318,toys,5.66,226
1319,food-1319,food,7.03,233
1320,electronics-1320,electronics,8.40,240
1321,clothing-1321,clothing,9.77,247
1322,books-1322,books,11.14,254
1323,home-1323,home,12.51,261
1324,toys-1324,toys,13.88,268
1325,food-1325,food,15.25,275
1326,electronics-1326,electronics,16.62,282
1327,clothing-1327,clothing,17.99,289
1328,books-1328,books,19.36,296
1329,home-1329,home,20.73,303
1330,toys-1330,toys,22.10,310
1331,food-1331,food,23.47,317
1332,electronics-1332,electronics,24.84,324
1333,clothing-1333,clothing,26.21,331
1334,books-1334,books,27.58,338
1335,home-1335,home,28.95,345
1336,toys-1336,toys,30.32,352
1337,food-1337,food,31.69,359
1338,electronics-1338,electronics,33.06,366
1339,clothing-1339,clothing,34.43,373
1340,books-1340,books,35.80,380
1341,home-1341,home,37.17,387
1342,toys-1342,toys,38.54,394
1343,food-1343,food,39.91,401
1344,electronics-1344,electronics,41.28,408
1345,clothing-1345,clothing,42.65,415
1346,books-1346,books,44.02,422
1347,home-1347,home,45.39,429
1348,toys-1348,toys,46.76,436
1349,food-1349,food,48.13,443
1350,electronics-1350,electronics,49.50,450
1351,clothing-1351,clothing,50.87,457
1352,books-1352,books,52.24,464
1353,home-1353,home,53.61,471
1354,toys-1354,toys,54.98,478
1355,food-1355,food,56.35,485
1356,electronics-1356,electronics,57.72,492
1357,clothing-1357,clothing,59.09,499
1358,books-1358,books,60.46,6
1359,home-1359,home,61.83,13
1360,toys-1360,toys,63.20,20
1361,food-1361,food,64.57,27
1362,electronics-1362,electronics,65.94,34
1363,clothing-1363,clothing,67.31,41
1364,books-1364,books,68.68,48
1365,home-1365,home,70.05,55
1366,toys-1366,toys,71.42,62
1367,food-1367,food,72.79,69
1368,electronics-1368,electronics,74.16,76
1369,clothing-1369,clothing,75.53,83
1370,books-1370,books,76.90,90
1371,home-1371,home,78.27,97
1372,toys-1372,toys,79.64,104
1373,food-1373,food,81.01,111
1374,electronics-1374,electronics,82.38,118
1375,clothing-1375,clothing,83.75,125
1376,books-1376,books,85.12,132
1377,home-1377,home,86.49,139
1378,toys-1378,toys,87.86,146
1379,food-1379,food,89.23,153
1380,electronics-1380,electronics,90.60,160
1381,clothing-1381,clothing,91.97,167
1382,books-1382,books,93.34,174
1383,home-1383,home,94.71,181
1384,toys-1384,toys,96.08,188
1385,food-1385,food,97.45,195
1386,electronics-1386,electronics,98.82,202
1387,clothing-1387,clothing,0.19,209
1388,books-1388,books,1.56,216
1389,home-1389,home,2.93,223
1390,toys-1390,toys,4.30,230
1391,food-1391,food,5.67,237
1392,electronics-1392,electronics,7.04,244
1393,clothing-1393,clothing,8.41,251
1394,books-1394,books,9.78,258
1395,home-1395,home,11.15,265
1396,toys-1396,toys,12.52,272
1397,food-1397,food,13.89,279
1398,electronics-1398,electronics,15.26,286
1399,clothing-1399,clothing,16.63,293
1400,books-1400,books,18.00,300
1401,home-1401,home,19.37,307
1402,toys-1402,toys,20.74,314
